,time,speed,x_coordinate,y_coordinate
0,0.1758589744567871,0.0249199959906404,-10.000048637390137,-1309.00537109375
1,0.2217235565185547,0.11570928012571925,-10.000106811523438,-1309.0123291015625
2,0.2656066417694092,0.19178733394819453,-10.000197410583496,-1309.02783203125
3,0.3099784851074219,0.24094930227694586,-10.000123977661133,-1309.049560546875
4,0.35386157035827637,0.31027033250790637,-10.000161170959473,-1309.0770263671875
5,0.395749568939209,0.37918539976689963,-10.000065803527832,-1309.11181640625
6,0.43564295768737793,0.43274470535922466,-10.000130653381348,-1309.1480712890625
7,0.4815196990966797,0.5710696379372425,-10.000161170959473,-1309.1995849609375
8,0.5114412307739258,0.6103543605545846,-10.00000286102295,-1309.231689453125
9,0.5418763160705566,0.6645828344034231,-9.999948501586914,-1309.2611083984375
10,0.5743639469146729,0.6921885723297087,-10.000082015991211,-1309.2891845703125
11,0.6083166599273682,0.7389747232107696,-10.000182151794434,-1309.3165283203125
12,0.6402509212493896,0.7711532613475972,-10.000173568725586,-1309.3447265625
13,0.691521167755127,0.8240841342666058,-9.999991416931152,-1309.386962890625
14,0.7254698276519775,0.8471177851692088,-9.999979019165039,-1309.415771484375
15,0.7584288120269775,0.8803367653773517,-10.00011157989502,-1309.4447021484375
16,0.7909915447235107,0.9087202612548141,-10.000207901000977,-1309.475341796875
17,0.8404300212860107,0.9509856313569399,-10.000072479248047,-1309.522216796875
18,0.8758785724639893,0.9692628041220048,-9.999948501586914,-1309.5543212890625
19,0.924523115158081,1.013186116321692,-10.000089645385742,-1309.6041259765625
20,0.9600625038146973,1.0405420086590667,-10.00015926361084,-1309.637939453125
21,0.9937756061553955,1.0525528679991665,-10.000038146972656,-1309.6746826171875
22,1.028681993484497,1.089820015232108,-9.999974250793457,-1309.7110595703125
23,1.062788724899292,1.106554934854704,-10.000005722045898,-1309.74853515625
24,1.0977561473846436,1.133621718874781,-10.000042915344238,-1309.7872314453125
25,1.1327123641967773,1.148292467152631,-10.000000953674316,-1309.8265380859375
26,1.1674067974090576,1.1778116283550577,-10.000012397766113,-1309.8668212890625
27,1.2034094333648682,1.203587021039553,-10.000016212463379,-1309.908447265625
28,1.238771677017212,1.2150174982610498,-9.999988555908203,-1309.9500732421875
29,1.2728943824768066,1.2461604128284143,-10.000012397766113,-1309.9931640625
30,1.3095149993896484,1.2677012808427943,-10.000028610229492,-1310.0369873046875
31,1.3425421714782715,1.276621495458315,-9.999993324279785,-1310.08203125
32,1.3787126541137695,1.303194248690105,-10.000007629394531,-1310.127197265625
33,1.4135479927062988,1.323215489496943,-10.000029563903809,-1310.173095703125
34,1.4475078582763672,1.332330067954137,-10.000012397766113,-1310.2193603515625
35,1.4845807552337646,1.354674153466702,-10.000017166137695,-1310.2664794921875
36,1.5189361572265625,1.367390728271565,-10.00001049041748,-1310.3143310546875
37,1.5544416904449463,1.3862664441713963,-9.999979019165039,-1310.3624267578125
38,1.6071228981018066,1.4153653015327523,-9.99994945526123,-1310.43603515625
39,1.6419579982757568,1.4248868558471446,-9.99994945526123,-1310.4862060546875
40,1.677915096282959,1.4386491468415228,-9.999971389770508,-1310.537109375
41,1.714561939239502,1.4458193454435893,-9.999957084655762,-1310.587890625
42,1.7491905689239502,1.4728728714777857,-9.999944686889648,-1310.6396484375
43,1.7851576805114746,1.4913085596708202,-9.99991226196289,-1310.6915283203125
44,1.8193717002868652,1.496336093101861,-9.999886512756348,-1310.7442626953125
45,1.854278326034546,1.5080446169981463,-9.999886512756348,-1310.797607421875
46,1.8896021842956543,1.5121038028974432,-9.999853134155273,-1310.8507080078125
47,1.925480604171753,1.5385361910176256,-9.99988079071045,-1310.9041748046875
48,1.9594604969024658,1.5516815727836164,-9.99986457824707,-1310.959716796875
49,1.995438575744629,1.5592118164837807,-9.999865531921387,-1311.0137939453125
50,2.033433198928833,1.5702642538960456,-9.99986457824707,-1311.0693359375
51,2.06834077835083,1.570112943682577,-9.99986457824707,-1311.1243896484375
52,2.1022491455078125,1.5899133841548383,-9.99990463256836,-1311.1806640625
53,2.1345837116241455,1.592440251099579,-9.99987506866455,-1311.2364501953125
54,2.1713387966156006,1.6142301401802392,-9.999886512756348,-1311.29248046875
55,2.206690788269043,1.626671919965658,-9.999842643737793,-1311.3489990234375
56,2.2426295280456543,1.6286536706901686,-9.999817848205566,-1311.4056396484375
57,2.2769615650177,1.639468853143214,-9.999802589416504,-1311.4644775390625
58,2.3126566410064697,1.6373756628714953,-9.999764442443848,-1311.52197265625
59,2.348656177520752,1.653121576239195,-9.999780654907227,-1311.579833984375
60,2.3826029300689697,1.6555265494259577,-9.999715805053711,-1311.6387939453125
61,2.418278694152832,1.677765088829401,-9.99974250793457,-1311.6971435546875
62,2.451491117477417,1.6752274886494196,-9.999687194824219,-1311.755859375
63,2.4874942302703857,1.6907344611296657,-9.999713897705078,-1311.8145751953125
64,2.522240400314331,1.6955122864720464,-9.999699592590332,-1311.8739013671875
65,2.5590949058532715,1.697918673019362,-9.999695777893066,-1311.93310546875
66,2.5932023525238037,1.7123894518297842,-9.999701499938965,-1311.9937744140625
67,2.6282501220703125,1.7081288012440379,-9.999666213989258,-1312.054443359375
68,2.6626009941101074,1.7211999573000614,-9.999674797058105,-1312.1146240234375
69,2.6965103149414062,1.718620263158703,-9.999598503112793,-1312.174072265625
70,2.7316017150878906,1.7337628243654986,-9.999632835388184,-1312.234619140625
71,2.7666008472442627,1.7344992264916879,-9.9995698928833,-1312.29443359375
72,2.8027281761169434,1.7509873637702897,-9.99963092803955,-1312.3553466796875
73,2.8377974033355713,1.745185395225043,-9.999582290649414,-1312.41650390625
74,2.8726632595062256,1.7633996867381188,-9.9996337890625,-1312.477783203125
75,2.910444736480713,1.7568445089509042,-9.99960708618164,-1312.5394287109375
76,2.9413626194000244,1.7726495968137703,-9.999635696411133,-1312.602783203125
77,2.977267026901245,1.7681182447063128,-9.99960708618164,-1312.6649169921875
78,3.0111730098724365,1.7782472162503715,-9.999629974365234,-1312.72607421875
79,3.0471792221069336,1.7826942771580143,-9.99964714050293,-1312.78857421875
80,3.082545518875122,1.785008660360198,-9.999635696411133,-1312.850830078125
81,3.116825819015503,1.7962370041227622,-9.999635696411133,-1312.9127197265625
82,3.1515052318573,1.7933740575324004,-9.999611854553223,-1312.9754638671875
83,3.187985897064209,1.8080215865008291,-9.99966812133789,-1313.03857421875
84,3.2228827476501465,1.801645579825621,-9.999666213989258,-1313.1015625
85,3.258833169937134,1.8177737452050118,-9.999711036682129,-1313.1658935546875
86,3.294830322265625,1.8114041232533231,-9.999683380126953,-1313.230224609375
87,3.3302860260009766,1.826781628963055,-9.999732971191406,-1313.2940673828125
88,3.3631980419158936,1.8202881305786403,-9.99972915649414,-1313.3577880859375
89,3.399179220199585,1.8361716527191807,-9.999781608581543,-1313.421875
90,3.4332082271575928,1.8298321012609573,-9.999761581420898,-1313.4859619140625
91,3.4702134132385254,1.8447861689727623,-9.999811172485352,-1313.55029296875
92,3.5033531188964844,1.8394326342944705,-9.999789237976074,-1313.61474609375
93,3.539015531539917,1.8527306654014861,-9.99984073638916,-1313.6802978515625
94,3.5764145851135254,1.8481660661295674,-9.999823570251465,-1313.7449951171875
95,3.6094017028808594,1.8602321171376894,-9.999874114990234,-1313.810791015625
96,3.6434109210968018,1.8566719195914965,-9.999860763549805,-1313.875732421875
97,3.6793289184570312,1.8678820648313357,-9.999924659729004,-1313.94091796875
