,time,speed,x_coordinate,y_coordinate
0,0.16908860206604004,0.026028277432618714,-10.000086784362793,-1309.00439453125
1,0.21473979949951172,0.12238533462431414,-10.000068664550781,-1309.011962890625
2,0.2844994068145752,0.23001205350542545,-10.000192642211914,-1309.0391845703125
3,0.32543087005615234,0.28879025947704967,-10.000104904174805,-1309.0648193359375
4,0.36589860916137695,0.36494305013559564,-10.000082969665527,-1309.09716796875
5,0.4057915210723877,0.41815723889563566,-10.000114440917969,-1309.135009765625
6,0.4387044906616211,0.49598926338249805,-10.00014877319336,-1309.17041015625
7,0.47012972831726074,0.5809103438339831,-10.000126838684082,-1309.205078125
8,0.5028946399688721,0.6242141965298657,-9.999995231628418,-1309.2366943359375
9,0.5337414741516113,0.6738730259184723,-10.000007629394531,-1309.26708984375
10,0.5686666965484619,0.7074697795940578,-10.000139236450195,-1309.2952880859375
11,0.599661111831665,0.7571598421085141,-10.000178337097168,-1309.3238525390625
12,0.6326279640197754,0.7814946718917893,-10.000144004821777,-1309.3519287109375
13,0.6675829887390137,0.8175768898955553,-10.000016212463379,-1309.3802490234375
14,0.6989171504974365,0.8370352022820046,-9.999948501586914,-1309.408935546875
15,0.7364065647125244,0.8732838641067407,-10.000072479248047,-1309.4383544921875
16,0.7663264274597168,0.9103608821175375,-10.000173568725586,-1309.46826171875
17,0.799260139465332,0.931040478777856,-10.000153541564941,-1309.4993896484375
18,0.8338019847869873,0.9541738517725268,-9.999996185302734,-1309.5311279296875
19,0.8661584854125977,0.9789167491141397,-9.999946594238281,-1309.5633544921875
20,0.8993561267852783,1.0114667828640842,-10.000049591064453,-1309.5963134765625
21,0.9334366321563721,1.0350233339404042,-10.000142097473145,-1309.6309814453125
22,0.9662911891937256,1.0504615175325769,-10.000056266784668,-1309.66552734375
23,1.016089677810669,1.0990802873703707,-10.000015258789062,-1309.7197265625
24,1.0491225719451904,1.1143947429642993,-10.000051498413086,-1309.7567138671875
25,1.0820364952087402,1.1343925333645413,-10.000043869018555,-1309.7939453125
26,1.1150157451629639,1.1565830707622282,-10.000004768371582,-1309.8321533203125
27,1.148343563079834,1.177855320646738,-10.00001049041748,-1309.870849609375
28,1.181105375289917,1.2032490423175495,-10.000007629394531,-1309.9107666015625
29,1.2160670757293701,1.2160026795781163,-9.99999713897705,-1309.95068359375
30,1.249223232269287,1.2459093980608837,-10.000031471252441,-1309.991943359375
31,1.2830002307891846,1.266716751117504,-10.00006103515625,-1310.0338134765625
32,1.3160290718078613,1.2749410881178618,-10.000036239624023,-1310.0762939453125
33,1.351973533630371,1.3016819269489714,-10.000028610229492,-1310.119384765625
34,1.3850760459899902,1.3220182220410208,-10.000044822692871,-1310.163818359375
35,1.420109510421753,1.3281794819684618,-10.00003433227539,-1310.208740234375
36,1.4539928436279297,1.3537249808649143,-10.000020027160645,-1310.25439453125
37,1.489870309829712,1.3726422915441263,-10.000016212463379,-1310.3013916015625
38,1.5240726470947266,1.380694280988363,-9.999998092651367,-1310.3487548828125
39,1.5580072402954102,1.3999787376100103,-9.999990463256836,-1310.3968505859375
40,1.5919678211212158,1.4092891500603169,-9.999958038330078,-1310.4454345703125
41,1.6281061172485352,1.4283217028111672,-9.99993896484375,-1310.4942626953125
42,1.662893533706665,1.4431298572701123,-9.999921798706055,-1310.5445556640625
43,1.6972181797027588,1.4492447559554817,-9.999895095825195,-1310.5946044921875
44,1.733994960784912,1.4755784323431003,-9.999897956848145,-1310.6451416015625
45,1.785248041152954,1.4805704790856864,-9.999894142150879,-1310.7222900390625
46,1.8195464611053467,1.507617671373282,-9.999908447265625,-1310.77392578125
47,1.8533878326416016,1.5222987133431058,-9.999879837036133,-1310.826904296875
48,1.8882725238800049,1.5291863266735028,-9.999887466430664,-1310.8792724609375
49,1.9222311973571777,1.5379935394155573,-9.999906539916992,-1310.9322509765625
50,1.9569849967956543,1.5412232237538745,-9.999895095825195,-1310.986328125
51,1.9939768314361572,1.5670634951161575,-9.999908447265625,-1311.0400390625
52,2.0298452377319336,1.5748968406759782,-9.999853134155273,-1311.09423828125
53,2.0637545585632324,1.586252750092623,-9.99984073638916,-1311.1500244140625
54,2.096259593963623,1.6014385136172713,-9.999831199645996,-1311.20654296875
55,2.1306962966918945,1.5969458717959657,-9.999821662902832,-1311.2608642578125
56,2.1662774085998535,1.6113166109596886,-9.99983024597168,-1311.31640625
57,2.1999025344848633,1.6138599539299237,-9.999786376953125,-1311.372314453125
58,2.235818862915039,1.637511326534073,-9.999818801879883,-1311.4283447265625
59,2.2695889472961426,1.6430644734064035,-9.999784469604492,-1311.485595703125
60,2.3048760890960693,1.6493889052321289,-9.999763488769531,-1311.542236328125
61,2.339905023574829,1.6640070433061425,-9.999734878540039,-1311.60009765625
62,2.373973846435547,1.659122667585456,-9.999698638916016,-1311.6572265625
63,2.407949447631836,1.6697722551582326,-9.999712944030762,-1311.71484375
64,2.4418976306915283,1.6732551175144084,-9.999640464782715,-1311.772705078125
65,2.4807369709014893,1.6940573769616043,-9.999655723571777,-1311.830810546875
66,2.510730743408203,1.6904796606437449,-9.999581336975098,-1311.890869140625
67,2.5473506450653076,1.709434652592306,-9.999622344970703,-1311.9493408203125
68,2.5813798904418945,1.7095848672304645,-9.999602317810059,-1312.0074462890625
69,2.616156578063965,1.7158588226816667,-9.99960994720459,-1312.06640625
70,2.6502878665924072,1.7274757721777387,-9.999602317810059,-1312.1258544921875
71,2.6843650341033936,1.7223971623952923,-9.999549865722656,-1312.185302734375
