,time,speed,x_coordinate,y_coordinate
0,0.15406537055969238,0.023580906134374763,-10.000053405761719,-1309.0048828125
1,0.20125079154968262,0.11823036547279613,-10.000123023986816,-1309.011962890625
2,0.2691774368286133,0.22206595343553284,-10.000163078308105,-1309.038330078125
3,0.3110644817352295,0.2787555411601027,-10.000104904174805,-1309.06298828125
4,0.35395121574401855,0.35542859855696285,-10.000093460083008,-1309.094482421875
5,0.3939249515533447,0.4062366384705357,-10.000107765197754,-1309.13134765625
6,0.42785024642944336,0.4808444883135764,-10.00015926361084,-1309.166259765625
7,0.45473504066467285,0.5734494736989171,-10.00014877319336,-1309.2001953125
8,0.48468565940856934,0.6105849063378688,-10.000000953674316,-1309.2308349609375
9,0.5159282684326172,0.6632800229026864,-9.999993324279785,-1309.25927734375
10,0.5477621555328369,0.6905661819585469,-10.000129699707031,-1309.28662109375
11,0.5813591480255127,0.7362720568369928,-10.000204086303711,-1309.313720703125
12,0.6143598556518555,0.7722191839946543,-10.000191688537598,-1309.341064453125
13,0.6472821235656738,0.8010537934196923,-10.000109672546387,-1309.3685302734375
14,0.681269645690918,0.8337666617707256,-9.999960899353027,-1309.397216796875
15,0.717055082321167,0.8535361034016492,-9.999975204467773,-1309.42578125
16,0.751422643661499,0.8941056897874098,-10.000096321105957,-1309.45556640625
17,0.7823412418365479,0.9164120808819444,-10.000154495239258,-1309.4859619140625
18,0.8148536682128906,0.9478869960722592,-10.000061988830566,-1309.5172119140625
19,0.8477139472961426,0.9669387263600242,-9.999943733215332,-1309.54931640625
20,0.8805210590362549,1.001487857446988,-10.000012397766113,-1309.5821533203125
21,0.9154551029205322,1.0204110487124307,-10.00013256072998,-1309.615966796875
22,0.9475858211517334,1.049683631550387,-10.00010871887207,-1309.650634765625
23,0.9800970554351807,1.0632338519594597,-9.999995231628418,-1309.6854248046875
24,1.0178771018981934,1.0997355107012958,-10.000003814697266,-1309.7216796875
25,1.0512149333953857,1.117463383884378,-10.000070571899414,-1309.7591552734375
26,1.083162546157837,1.1331321765400755,-10.000044822692871,-1309.797607421875
27,1.1190986633300781,1.1620839377525625,-9.999987602233887,-1309.8365478515625
28,1.153078317642212,1.1796320736326817,-10.000001907348633,-1309.87646484375
29,1.1882374286651611,1.2039247989307174,-10.000007629394531,-1309.9171142578125
30,1.2228503227233887,1.2196717900071998,-10.000005722045898,-1309.9588623046875
31,1.2568256855010986,1.244329063106088,-10.000051498413086,-1310.00146484375
32,1.2912733554840088,1.2655943966652765,-10.000068664550781,-1310.0447998046875
33,1.3251957893371582,1.2788864766131756,-10.00001335144043,-1310.0885009765625
34,1.3606081008911133,1.3028049365220726,-10,-1310.1331787109375
35,1.3945543766021729,1.3203015502958588,-9.999978065490723,-1310.178466796875
36,1.4295196533203125,1.3356177932630477,-9.99996280670166,-1310.2242431640625
