,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_14,RMS_15,RMS_16,RMS_17,RMS_18,RMS_19,RMS_20,RMS_21,RMS_22,RMS_23,RMS_24,MAV_1,MAV_2,MAV_3,MAV_4,MAV_5,MAV_6,MAV_7,MAV_8,MAV_9,MAV_10,MAV_11,MAV_12,MAV_13,MAV_14,MAV_15,MAV_16,MAV_17,MAV_18,MAV_19,MAV_20,MAV_21,MAV_22,MAV_23,MAV_24,WL_1,WL_2,WL_3,WL_4,WL_5,WL_6,WL_7,WL_8,WL_9,WL_10,WL_11,WL_12,WL_13,WL_14,WL_15,WL_16,WL_17,WL_18,WL_19,WL_20,WL_21,WL_22,WL_23,WL_24,ZC_1,ZC_2,ZC_3,ZC_4,ZC_5,ZC_6,ZC_7,ZC_8,ZC_9,ZC_10,ZC_11,ZC_12,ZC_13,ZC_14,ZC_15,ZC_16,ZC_17,ZC_18,ZC_19,ZC_20,ZC_21,ZC_22,ZC_23,ZC_24,SSC_1,SSC_2,SSC_3,SSC_4,SSC_5,SSC_6,SSC_7,SSC_8,SSC_9,SSC_10,SSC_11,SSC_12,SSC_13,SSC_14,SSC_15,SSC_16,SSC_17,SSC_18,SSC_19,SSC_20,SSC_21,SSC_22,SSC_23,SSC_24,IAV_1,IAV_2,IAV_3,IAV_4,IAV_5,IAV_6,IAV_7,IAV_8,IAV_9,IAV_10,IAV_11,IAV_12,IAV_13,IAV_14,IAV_15,IAV_16,IAV_17,IAV_18,IAV_19,IAV_20,IAV_21,IAV_22,IAV_23,IAV_24,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,WAMP_1,WAMP_2,WAMP_3,WAMP_4,WAMP_5,WAMP_6,WAMP_7,WAMP_8,WAMP_9,WAMP_10,WAMP_11,WAMP_12,WAMP_13,WAMP_14,WAMP_15,WAMP_16,WAMP_17,WAMP_18,WAMP_19,WAMP_20,WAMP_21,WAMP_22,WAMP_23,WAMP_24,TRAJ_1,type,subject,trajectory,date_time,TRAJ_GT_NO_FILTER,VIDEO_STAMP,TRAJ_GT
32.84304458464363,6.164064197681337,6.046987630306741,5.8240333840600185,6.093499668169866,6.413819922201326,8.271533489355853,12.435034683751738,7.511052421394561,5.4915324822787595,5.845521367733387,5.367986835671435,5.3504139567554425,6.4527932768592375,9.140239166750495,10.90306435951625,7.730722112317155,3.9610029508256224,3.8810921020434184,3.950872847625509,4.16391256372087,5.173600122818628,8.832906426689066,7.7911211466443255,6.207651081988175,4.503835695707923,4.432710069906978,4.30665706235599,4.449746404679703,4.719190178359608,6.584417782897112,9.723479990839234,5.860861610711538,4.149012009333946,4.351867643101558,3.97098134255326,4.001516120025077,4.9580403910377635,7.217100191642845,8.36580766213327,6.124940490118973,3.0604722508606512,3.0269379502934957,3.079774968040389,3.234275154989029,4.056875660673103,6.655454096698262,6.082033692607004,4.755354198272697,4.616471397511339,3.999107334883041,4.599809305335864,2.510829077011233,3.6473381402349334,-5.170067801858604,-5.9812313007764395,3.1729042687402282,6.253831965693779,4.122802029256308,3.2016051890303245,3.258245194355057,-2.1663557612840316,-6.4506269599946595,-6.281285908671615,2.773044547110251,4.808518279745735,3.7501247634984867,2.371341450295641,2.48563129060562,1.0339288845566577,0.9267600887433991,6.709400053053274,8.939887283661246,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11259.589239269808,11081.775174767445,10766.642655889975,11124.366011699258,11797.975445899021,16461.04445724278,24308.699977098084,14652.154026778846,10372.530023334864,10879.669107753896,9927.45335638315,10003.790300062692,12395.10097759441,18042.75047910711,20914.519155333175,15312.351225297432,7651.180627151628,7567.344875733739,7699.437420100973,8085.687887472573,10142.189151682756,16638.635241745655,15205.08423151751,11888.385495681741,37.99412875364823,36.559484305375705,33.91346956323518,37.12681370436037,41.13496591415969,68.41756247192902,154.6167261212403,56.41523545817919,30.151757538307493,34.164253722119376,28.8100794938174,28.621498772436496,41.63701578811844,83.54297048294592,118.87634775442118,59.76361067959141,15.688716532915468,15.05986803992282,15.606025527510408,17.33458795493028,26.76255590395148,78.0147757020302,60.692011033779686,38.533206703654784,2,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,31.881458503499495,0.0
33.08699025856333,5.2491685709900695,5.062708242602012,4.8494557974771455,5.079274906001462,5.43807176021128,7.80880589442772,11.976742440353824,6.968122201909251,4.678396239911187,5.022947135587748,4.526795577314058,4.517019103992447,5.624886241238598,8.445688045362802,10.084182523792595,6.935144831215355,3.3007537316127844,3.271931919693235,3.333593838880601,3.46313354709238,4.366305591341916,7.677767869019816,7.484275575059946,5.972033298057737,3.924479092112199,3.8257233849523065,3.6577707389246585,3.7799185197349345,4.04077128520456,6.185385931051323,9.289509442868596,5.421129007399216,3.499070704251823,3.8013089950497014,3.403152082465221,3.4074361559439015,4.332687954149577,6.6694250837177,7.829513561721917,5.409469005473346,2.5291502320132966,2.5466006085387365,2.6084001581431635,2.7018087073439268,3.4653847716103576,5.967734932797095,5.785110786265429,4.428196306313839,-3.7919488056915087,-5.151713664622631,-4.608721238226515,-3.35626880632656,-3.8302074673514417,12.273009781415015,-12.4993282332845,-3.184630449884004,0.08691082489139168,-0.21332100327325954,-4.039272290112898,-4.1344673649615356,2.285570330402763,0.9723639320515023,-1.3168535760158129,-4.16376622918892,-2.4930146956409103,-2.222722290791488,-0.32809130907095163,-0.6857732653611588,1.8786729389884904,4.781469193968697,4.592662700495678,2.9155605068893355,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9811.197730280497,9564.308462380766,9144.426847311646,9449.796299337337,10101.928213011399,15463.464827628308,23223.77360717149,13552.82251849804,8747.676760629558,9503.272487624254,8507.880206163052,8518.590389859753,10831.719885373943,16673.56270929425,19573.783904304793,13523.672513683365,6322.875580033241,6366.501521346841,6521.000395357909,6754.521768359817,8663.461929025894,14919.337331992736,14462.776965663574,11070.490765784598,27.553746228942135,25.630104938641196,23.516190544504454,25.79868545301251,29.571674377542966,60.9614883095412,143.4254085470817,48.55187025178904,21.884228355228924,25.225925003840022,20.490666254585232,20.402096793447864,31.635494309915472,71.31630231761075,101.67677665920027,48.083286741221194,10.894014935634749,10.704926605164411,11.112585898788206,11.992931473702017,19.064121483485216,58.94754977793139,56.01337445463343,35.66359496695819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,32.1254041774192,0.0
33.33093593248304,5.183797053380987,5.004321526803946,4.810193149818304,4.987780241913736,5.226693177560366,6.275999967977387,10.479252425118073,6.255321683767539,4.566980311762137,5.01258472896127,4.499707116404579,4.485333006520239,5.459661610072041,8.177458458218254,9.957114435983543,6.510317056510807,3.177108576523662,3.2983167638736006,3.3953549778925796,3.5514718659132107,4.541650037756354,8.05674418325256,7.671462452174724,5.758133843305207,3.835247681537218,3.7197938614259956,3.5789284990585717,3.710906605095957,3.8997782760276323,4.9660862198621745,8.057324776571924,4.829028229903517,3.4138653076574026,3.762462797700468,3.3555345753327157,3.364943219046035,4.163857538946306,6.333663498587244,7.6731065020656475,5.038270846910107,2.4932429861387377,2.574569705957134,2.6580266344098913,2.794204863121138,3.5901340914972373,6.149406340879227,5.875303539590371,4.4489931468945105,-6.668089465553274,-7.348275791954353,-6.2990434001871884,-5.839256205713098,-8.614045464130877,-5.570840801665185,5.227884253686435,-3.5200500349026047,-7.2750142077853575,-8.569757419031877,-6.016571609781204,-6.93561398656957,-7.510754493238016,-2.9029165114458966,-8.298522564909222,-10.987845050824774,-5.543734133568049,-3.676598502915962,-3.635023515736004,-3.2663521219629263,-0.5181852217309921,-1.3739545693696442,-10.231081934753913,-9.105499831467611,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9588.119203843045,9299.484653564989,8947.321247646429,9277.266512739892,9749.44569006908,12415.215549655437,20143.311941429813,12072.570574758793,8534.663269143506,9406.15699425117,8388.83643833179,8412.358047615087,10409.643847365765,15834.15874646811,19182.76625516412,12595.677117275269,6233.107465346844,6436.424264892835,6645.066586024728,6985.512157802845,8975.335228743093,15373.515852198067,14688.25884897593,11122.482867236276,26.871651145591457,25.043052352216826,23.13771914004291,24.877691001423123,27.316604769263417,39.37426018700435,109.80969642668971,39.127339978354044,20.85629009577919,25.125046043273912,20.247011030811258,20.11766539039398,29.807571907623554,66.8678881044607,99.14243938638147,42.38356962446878,10.091432452510583,10.877458709262084,11.526630281022683,12.611482919318334,20.624123449476354,64.9051768646264,58.84190778762678,33.147909462262874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,32.3693498513389,0.0
33.57488160640274,5.516086158333922,5.400324497203763,5.274183567076249,5.495567593543957,5.760980028501696,6.505277185585458,11.03925816943819,6.460743553602039,5.007748113058227,5.30436826830111,4.9687848227021565,4.932411981510319,6.081162955656883,9.062170240889358,11.504094218174004,7.194888685144559,3.897253332039821,3.9479967444605792,4.038368469610171,4.290019634881862,5.265464496825707,9.14002625265684,8.894244864313617,6.543698229988532,4.0518670374563515,3.978383574092205,3.911412538811787,4.072748881066951,4.268347473364817,5.066294718697962,8.48453064989929,4.915206712494481,3.748879782010708,3.9830461905815393,3.6948237646857,3.727438497458883,4.671549497823183,6.912664644829392,8.943887264222704,5.545928447266611,3.0795539049717715,3.0987427403499104,3.1663138523117933,3.3528674292973,4.128587951725975,6.9046556825050285,6.89667078019072,5.1168054681317106,0.5776179360263924,1.1639149471434722,0.21032226172675994,0.12599292748858026,-1.1397184354252037,-5.807034522608074,-3.865790987064849,-4.220810079071917,0.6494683687178542,-1.7041879528943653,-0.35092837034038205,0.3236281720435543,-0.9880942899812837,0.7949410778639976,5.3385905935618325,3.896695859452943,0.11145526116516002,-1.308553955707505,-1.7881409333572913,-2.606394043325837,-3.2790269926356728,-4.323684492060032,-1.194435759973734,-0.07835363378200988,0,0,0,0,0,0,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10129.66759364088,9945.958935230512,9778.531347029468,10181.872202667377,10670.868683412042,12665.736796744904,21211.326624748224,12288.016781236201,9372.19945502677,9957.615476453848,9237.05941171425,9318.596243647207,11678.873744557957,17281.66161207348,22359.71816055676,13864.821118166528,7698.8847624294285,7746.856850874776,7915.784630779483,8382.16857324325,10321.469879314936,17261.63920626257,17241.6769504768,12792.013670329276,30.426917750738923,29.163300673034193,27.816891336753255,30.200852106262417,33.18875312031745,42.31653352948766,121.8621356656631,41.740778787716906,25.077002504740086,28.136276590813825,24.688744511374576,24.328574738961155,36.980441876382436,82.12219271812226,132.34240515056555,51.76624343411611,15.18844136532348,15.58624274092869,16.30798334349891,18.403803409141144,27.72464756857431,83.53938395546587,79.10555277438542,42.81847822849833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,32.61329552525861,0.0
33.818827280322445,5.894627563569942,5.76104535141118,5.5865292294579945,5.801575547133232,6.1442167079240795,7.429759628066978,11.131113528189536,6.818474833310828,5.360369418627788,5.516188370762201,5.284859293900223,5.230400230017737,6.284417966646734,9.199020121662796,11.449704994685769,7.744546809571052,4.3295099596584,4.29474393042066,4.314336402293627,4.634905160851028,5.481923491315262,9.348514997528847,9.147810164264792,6.82159820135613,4.460617711410399,4.356129715884292,4.246917030126387,4.3829398627285645,4.646210772207798,5.827721753080111,8.651296553108914,5.262822385065291,4.053295831766824,4.195113121309828,4.007397325242583,4.005643788335497,4.858164781761094,7.048741495088263,8.854412278700378,6.013097152088808,3.4210144334898374,3.4048761086179584,3.4130956256283507,3.6563711634521887,4.325945949133103,7.106812736848972,7.198354584310543,5.348476103334175,-3.0456103650584074,-1.9026775079595044,0.1143755729273499,-0.8169635932782588,0.2267695080830947,-3.55632598396401,-11.26696611809095,-5.223919986916736,-2.5961860817561906,-1.8755589366030136,0.34883028359693524,-0.924525025288295,1.7258654630549009,2.109621533697677,4.785886769860099,-2.5480501677104694,0.8014609368278793,-1.118860346557553,-0.9113114685147503,-1.0876562101102936,-2.137989969271166,-1.4884933051563456,4.5190319061982045,3.1474997932899518,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11151.544278525998,10890.32428971073,10617.292575315969,10957.34965682141,11615.526930519496,14569.304382700277,21628.241382772285,13157.055962663228,10133.239579417059,10487.78280327457,10018.493313106457,10014.109470838743,12145.411954402734,17621.85373772066,22136.030696750946,15032.74288022202,8552.536083724593,8512.190271544896,8532.739064070876,9140.927908630472,10814.864872832757,17767.03184212243,17995.886460776357,13371.190258335437,34.7420277249206,33.18478146260923,31.202965869749004,33.65166077747581,37.74196298313783,55.19223690968616,123.9013101117427,46.490876302748944,28.73132383016316,30.42309137098322,27.924023383688088,27.350462635992677,39.49045204613679,84.62192150802001,131.0957350986038,59.97565873104513,18.738622375268676,18.43748020958383,18.60456243038121,21.473733901792833,30.040338308834546,87.37769374616926,83.66160513245077,46.52353047720766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,32.85724119917831,0.0
34.06277295424215,5.743851949212921,5.529048539020077,5.3048787150059855,5.51705612484576,5.8830966961529345,7.293742643661361,11.06322483376744,6.414705733146179,5.133321277761539,5.251140423007641,5.027645304176027,5.005018247155992,5.823450222432438,8.335105257941638,10.745694041234987,7.636091961034148,4.003465496329381,3.940789548378081,4.033695365897063,4.157741699122392,4.891450946513506,8.368405697174513,8.5199774288405,6.4437695229479415,4.324614969302522,4.098326669662537,3.9525227691096596,4.091317378673825,4.330130102808694,5.6678530663765185,8.558626676511842,4.963239992092957,3.8327282852296345,3.889359346479401,3.7332544904488403,3.7466732724642156,4.460692719597243,6.521192090169117,8.30896277165058,5.96695580629191,3.051702392610882,3.041603424257597,3.1092089678372083,3.2735313688826975,3.9034698411462583,6.49863203798025,6.706763800780029,5.059839322867559,5.990713081946522,7.829857627996514,7.775727387584401,7.8655824591940355,9.617438860133033,8.27513684715761,2.855871355065288,3.311920529591176,4.724859284796459,8.125156656558815,7.556489455270749,7.251787522606231,6.336979912122065,9.361082576217042,15.43177924770113,7.870523500807785,4.990026715821703,5.320748413971552,5.698740235756167,6.113139912839353,5.069805332520632,5.943363116131524,5.7728437735831175,2.394969449180441,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10811.537423256306,10245.816674156344,9881.306922774149,10228.293446684562,10825.325257021734,14169.632665941295,21396.566691279604,12408.099980232393,9581.820713074087,9723.398366198502,9333.1362261221,9366.683181160539,11151.731798993107,16302.980225422793,20772.406929126446,14917.389515729776,7629.255981527205,7604.0085606439925,7773.0224195930205,8183.828422206743,9758.674602865645,16246.580094950625,16766.909501950075,12649.598307168897,32.98684144485531,30.566604701873537,28.138240030938917,30.434577659921878,34.60827976836915,53.19770665353525,122.39236024137986,41.14657429764221,26.346351478621205,27.57053456713896,25.274291350921498,25.04735506206118,33.90863098720877,69.46356943039272,115.45816703982348,58.30624012968769,16.024971406893847,15.526331945654768,16.26768619776546,17.284020326974556,23.92264064580697,70.02414951444688,72.58229200178442,41.51485844494953,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,33.101186873098015,0.0
34.30671862816185,7.257450022025365,6.318487778025876,5.788424503819021,5.820484420874985,6.02695320826702,7.115385780822946,11.650826741577426,6.832588701070251,6.256624810290036,6.099559911919565,5.507075399807352,5.31840228017062,5.848553287438066,8.028332542624913,10.925546012829992,7.210409339261193,5.18205381657789,4.726894676255316,4.531363763111149,4.506169501259738,5.223130618808582,8.131228704600415,7.977573968144507,6.618983451316011,5.096992806717736,4.504636602303599,4.2174511689595136,4.255089873526217,4.382350471733343,5.469799071074662,8.942671737179642,5.140539542350449,4.293926784757657,4.342517011234488,4.004194263995496,3.9148098133104225,4.376867461931065,6.3200168338004925,8.630693358118382,5.601736851472239,3.609728393978542,3.420362955733831,3.389734275555599,3.44506495787274,4.111937512779821,6.394181451355291,6.260463557564473,5.003638661035686,6.9604048617971666,7.064045936877653,6.020554780690327,7.682637673215977,9.962318161082058,9.70936347575683,8.723381909958636,9.855472430609467,9.282889063060555,9.806877476114138,7.393612187145032,9.121167101606526,12.01561527484333,13.932142636922954,16.0618998922423,17.602642359836025,6.4270763358204785,5.371310929649578,2.2709776789154885,4.2172963147871965,1.7075505056776121,-4.626478286672134,5.200944982142383,10.296912597800599,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12742.48201679434,11261.591505758995,10543.627922398784,10637.72468381554,10955.876179333358,13674.497677686655,22356.679342949108,12851.348855876124,10734.816961894143,10856.29252808622,10010.485659988739,9787.024533276057,10942.168654827663,15800.04208450123,21576.733395295956,14004.342128680597,9024.320984946355,8550.907389334578,8474.335688888998,8612.66239468185,10279.843781949552,15985.453628388226,15651.158893911183,12509.096652589216,52.67053845158755,39.92261022448299,33.50462719958178,33.8772105153832,36.32344875769103,50.62371721469322,135.72764630581463,46.67768570553085,39.14534682025102,37.20435116651764,30.327608036965433,28.285015998103766,34.20408343559012,64.45359732778013,119.36674278285983,51.98909104445806,26.85363157793949,22.343430668614932,20.533256564032868,20.305556149656447,27.281076592312218,66.11576768051346,63.641330726986446,43.809432654583745,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,0.0,33.34513254701772,0.0
34.55066430208156,22.47381680801389,17.866519028403424,15.299952699915437,14.658083347150807,14.748169303121028,19.98770288376099,16.65184709158461,13.663700858012977,16.50207296697008,15.354945523376916,14.5536187736512,14.275346779977022,15.024960743439049,14.957555144364015,14.750276331006905,12.699895091660677,12.10412914335997,11.52976110477322,11.625456585190156,11.898388782056726,14.235058870475688,13.761826451197248,11.481617544836974,11.486504541436094,14.621999556530273,11.87963954602426,10.38750218267299,10.171412777714291,10.356782641504324,13.232658469772371,12.76140185838673,9.892371202359387,11.030626091636043,10.39645140174996,9.99000498524861,9.873892818966377,10.367756028294185,10.841386801510772,11.16860555862421,9.216676654230433,8.510390823706388,8.140888744375404,8.21637409309087,8.424075157661731,9.707701771786361,10.20480041442803,8.710445564754133,8.479103837421256,-26.262640947631454,-30.570304694741942,-28.24345089102331,-29.6090147428065,-38.243674824676795,-75.66218665712408,-52.597019149069794,-51.68875873113658,-11.448016877439109,-26.696578846931445,-22.912211006667214,-21.838787279692447,-19.53121230815464,-41.45432578956344,-44.64910481313154,-33.13959643532027,-7.278605013405641,-16.908860011626345,-14.276949921394314,-12.480058588370834,-7.255038968726939,1.9958618132989923,-10.50252227189557,-12.146502880298044,17,15,10,11,13,16,13,7,17,13,9,9,14,13,11,9,8,6,7,7,7,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36554.99889132568,29699.09886506065,25968.755456682473,25428.53194428573,25891.95660376081,33081.64617443093,31903.504645966823,24730.928005898466,27576.565229090105,25991.1285043749,24975.012463121526,24684.732047415942,25919.390070735462,27103.467003776932,27921.513896560526,23041.691635576084,21275.97705926597,20352.22186093851,20540.935232727174,21060.187894154325,24269.254429465902,25512.001036070076,21776.11391188533,21197.75959355314,505.0192446519061,319.20570012873003,234.08854900032455,214.85832373268465,217.50551992731718,399.50516220121364,277.25216983286515,186.69296957551217,272.2929998379921,235.76889174244175,211.80775676460237,203.78542760802236,225.74869002466662,223.727939012944,217.57061288220493,161.28706303915507,146.49866795354103,132.9296038045624,135.15019649547895,141.57115161211408,202.63689576467573,189.38644195574267,131.82497975730104,131.93927964182535,14,14,5,3,5,22,7,7,13,8,4,3,11,13,6,4,2,0,0,0,7,2,0,0,1.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,1.0,33.589078220937424,0.0
34.79460997600126,25.195840576297556,18.724538895998837,16.038537085887423,15.648544258950192,16.267652747443503,23.427811824249094,16.407488941370435,14.722198504242485,17.265795501204096,15.7601572210931,15.075908349668586,14.863876748413078,17.0997602571246,16.76132567379998,14.868880112519651,13.373702537504627,12.330810195182027,11.695880629147323,11.848324256304164,12.240550973145952,15.721524269551704,14.979078994345723,11.405140120847998,11.666571795820186,18.395079156219786,13.512503412947414,11.731244335405785,11.810162570251272,12.684158756467356,17.521561848085742,12.634884603826338,11.271524125869824,12.474553381830498,11.252859634378312,10.993514360684363,10.974454422552915,13.189815978235579,12.942917503804411,11.376777095820799,10.206320380325991,9.029447611112126,8.500931640622952,8.652029202865094,9.076810263829337,11.716912413309474,11.47068550482045,8.586756755289903,8.837715091748754,-8.615172297265737,-10.510802178536789,-11.438924928319704,-13.24363923110998,-14.979941241441548,-13.05522180180293,-1.7920687270434001,-9.930854047910586,-11.567760375981276,-11.655728539603157,-11.20027058749402,-14.242874302999189,-15.578903735520342,-15.702003724930872,-24.92697735458586,-26.436593879987324,-13.106127607794996,-9.875423217667814,-8.271420533600352,-9.623434897585915,-9.348106895910494,-8.130857655949029,-15.11985478515995,-20.437972241485998,24,15,10,12,14,24,12,9,18,12,9,9,14,17,13,8,8,6,7,7,7,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45987.69789054946,33781.258532368534,29328.11083851446,29525.406425628178,31710.39689116839,43803.90462021436,31587.211509565845,28178.81031467456,31186.383454576244,28132.14908594578,27483.785901710908,27436.13605638229,32974.53994558895,32357.293759511027,28441.942739551996,25515.800950814977,22573.619027780314,21252.329101557378,21630.073007162737,22692.025659573344,29292.281033273684,28676.713762051124,21466.891888224756,22094.287729371885,634.8299925052386,350.6063862628887,257.2300433122076,244.8687160426613,264.62820014819147,548.848276815945,269.17093411277074,216.7391944731363,298.1069745244507,248.38217217582144,227.2811331825415,220.932052927322,292.3947661296658,280.93717003704637,221.07899492436778,178.84958603955334,152.0488775156666,136.79347358123297,140.38160784237448,149.82961889481496,247.1629846312149,224.36397237933818,130.0768421428832,136.10840248894098,22,15,5,3,7,28,9,9,13,8,4,3,21,19,6,4,2,0,0,0,7,2,0,0,1.0,emg_gestures,54.0,repeats_short,2018-05-11 14:05:34.118,1.0,33.83302389485713,0.0
